id,mrp,sku_code,unit_price,sku_description,invoiced_quantity,batch_details,outer_lpn_number,lpn_number,carton_no,lpn_code,packed_quantity,order_type,order_reference,product_id,uom,invoice_number,invoice_date,warehouse,invoiced_by,order_date,customer_info,distributer_id,created_at,updated_at,is_callback,status_wholeseller_id,status_retailer_id,sources,wholesaler_scanned_at,retailer_scanned_at,is_active,is_offline
3603950,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,LXWJKRY,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:06,2026-07-02 11:39:39,0,,50751,tirupur,,2026-07-02 11:39:39,1,0
3603951,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,DMLSPLQ,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:13,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603952,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,QSSLOKL,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:21,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603953,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,RZCDSPQ,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:26,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603954,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,YAMEUWG,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:35,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603955,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,ZHSLSYJ,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:41,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603956,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,FFBSOEI,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:46,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603957,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,LAVXQZM,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:51,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603958,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,KKBUEYM,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:48:56,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603959,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,DJEGKDJ,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:01,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603960,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,ITPUGBU,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:06,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603961,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,OZEXHRN,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:11,2026-07-02 11:39:42,0,,50751,tirupur,,2026-07-02 11:39:42,1,0
3603962,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,WWRIJJY,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:16,2026-07-02 11:39:42,0,,50751,tirupur,,2026-07-02 11:39:42,1,0
3603963,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,QLGGTOI,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:23,2026-07-02 11:39:42,0,,50751,tirupur,,2026-07-02 11:39:42,1,0
3603964,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,KGDWSEB,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:28,2026-07-02 11:39:42,0,,50751,tirupur,,2026-07-02 11:39:42,1,0
3603965,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,YHTIYHN,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:34,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603967,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,OPAFAFV,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:38,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603968,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,LDOQKFG,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:43,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603969,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,WTGVRRL,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:49,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603970,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,ANIZEFV,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:54,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603971,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,JFMVRRS,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:49:59,2026-07-02 11:39:41,0,,50751,tirupur,,2026-07-02 11:39:41,1,0
3603972,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,YGLGXVX,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:50:06,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603973,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,JULWUHV,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:50:13,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603974,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,JVYYAYA,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:50:19,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603976,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,FBUBROO,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:50:25,2026-07-02 11:39:40,0,,50751,tirupur,,2026-07-02 11:39:40,1,0
3603978,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,JOXXXKI,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:50:32,2026-07-02 11:39:39,0,,50751,tirupur,,2026-07-02 11:39:39,1,0
3603980,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,TDSYKXD,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-26 10:51:02,2026-07-02 11:39:39,0,,50751,tirupur,,2026-07-02 11:39:39,1,0
3608958,0,ASP032BAST#L,0.00,SPORTO 222 ASST.,1,[],,PKDSEQD,,,0,Distributors,6141083184,286194,B5,INV-00000100157,2025-02-26,JGH_1100,santhosh,2025-02-20,"""{\""city\"":\""HOSKOTE\"",\""name\"":\""BYRAVESHWARA ENTERPRISES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":146,\""phone_number\"":null}""",5879,2025-02-26 18:21:48,2026-07-02 16:43:27,1,,51547,tirupur,,2026-07-02 16:43:27,1,0
3611977,0,AMC021BRN2PCZP#100,70.58,MACHO PARKA VEST WHT. RN TWIN (2/10) ZP,1,[],,RKVSBWV,,,0,Distributors,6141083466,280516,B10,INV-00000100526,2025-02-27,JGH_1100,balajig,2025-02-22,"""{\""city\"":\""HISSAR\"",\""name\"":\""JAI SHREE BALA JEE TRADER\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":372,\""phone_number\"":null}""",6092,2025-02-27 11:05:41,2026-07-01 18:04:02,1,,62412,tirupur,,2026-07-01 18:04:02,1,0
3619582,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,VGSMXAT,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:26:14,2026-07-02 11:39:42,0,,50751,tirupur,,2026-07-02 11:39:42,1,0
3619583,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,HUQRNBI,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:26:22,2026-07-02 11:39:42,0,,50751,tirupur,,2026-07-02 11:39:42,1,0
3619584,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,RTAFDKH,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:26:27,2026-07-02 11:39:43,0,,50751,tirupur,,2026-07-02 11:39:43,1,0
3619585,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,AWRZXHG,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:26:33,2026-07-02 11:39:42,0,,50751,tirupur,,2026-07-02 11:39:42,1,0
3619586,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,GBBSMUQ,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:26:43,2026-07-02 11:39:43,0,,50751,tirupur,,2026-07-02 11:39:43,1,0
3619587,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,MVETJTZ,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:26:53,2026-07-02 11:39:43,0,,50751,tirupur,,2026-07-02 11:39:43,1,0
3619588,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,VFPGZUB,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:27:03,2026-07-02 11:39:43,0,,50751,tirupur,,2026-07-02 11:39:43,1,0
3619590,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,YHPBAMQ,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:27:12,2026-07-02 11:39:43,0,,50751,tirupur,,2026-07-02 11:39:43,1,0
3619591,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,DJVWRCR,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:27:27,2026-07-02 11:39:43,0,,50751,tirupur,,2026-07-02 11:39:43,1,0
3619592,0,ACM205BBLMR#85,80.00,ACM205BBLMR#85,1,[],,EXCZPIH,,,0,Distributor,85,272074,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-27 16:27:46,2026-07-02 11:39:43,0,,50751,tirupur,,2026-07-02 11:39:43,1,0
